timestamp,datetime,comment-id,voter-id,vote
1437568978353,Wed Jul 22 05:42:58 PDT 2015,5,565,0
1437562429669,Wed Jul 22 03:53:49 PDT 2015,5,566,1
1437580359326,Wed Jul 22 08:52:39 PDT 2015,5,568,1
1437564338997,Wed Jul 22 04:25:38 PDT 2015,5,569,1
1437566754974,Wed Jul 22 05:05:54 PDT 2015,5,572,0
1437566277148,Wed Jul 22 04:57:57 PDT 2015,5,573,-1
1437568289775,Wed Jul 22 05:31:29 PDT 2015,5,575,0
1437582602178,Wed Jul 22 09:30:02 PDT 2015,5,586,0
1437576335867,Wed Jul 22 07:45:35 PDT 2015,5,587,1
1437576643643,Wed Jul 22 07:50:43 PDT 2015,5,588,1
1437577044120,Wed Jul 22 07:57:24 PDT 2015,5,589,1
1437579627618,Wed Jul 22 08:40:27 PDT 2015,5,590,1
1437580920318,Wed Jul 22 09:02:00 PDT 2015,5,595,1
1437580875729,Wed Jul 22 09:01:15 PDT 2015,5,596,-1
1437581404094,Wed Jul 22 09:10:04 PDT 2015,5,603,1
1437581589436,Wed Jul 22 09:13:09 PDT 2015,5,605,1
1437581569837,Wed Jul 22 09:12:49 PDT 2015,5,606,1
1437581613886,Wed Jul 22 09:13:33 PDT 2015,5,607,1
1437581735245,Wed Jul 22 09:15:35 PDT 2015,5,609,0
1437581726493,Wed Jul 22 09:15:26 PDT 2015,5,610,-1
1437581817322,Wed Jul 22 09:16:57 PDT 2015,5,611,1
1437582154064,Wed Jul 22 09:22:34 PDT 2015,5,614,1
1437582214248,Wed Jul 22 09:23:34 PDT 2015,5,618,1
1437583372090,Wed Jul 22 09:42:52 PDT 2015,5,623,-1
1437583846687,Wed Jul 22 09:50:46 PDT 2015,5,635,-1
1437584059944,Wed Jul 22 09:54:19 PDT 2015,5,639,1
1437584086341,Wed Jul 22 09:54:46 PDT 2015,5,640,1
1437584002679,Wed Jul 22 09:53:22 PDT 2015,5,642,1
1438160559972,Wed Jul 29 02:02:39 PDT 2015,5,643,0
1437584396502,Wed Jul 22 09:59:56 PDT 2015,5,649,-1
1437584605874,Wed Jul 22 10:03:25 PDT 2015,5,652,-1
1437586050543,Wed Jul 22 10:27:30 PDT 2015,5,655,-1
1437584917900,Wed Jul 22 10:08:37 PDT 2015,5,661,-1
1437585300835,Wed Jul 22 10:15:00 PDT 2015,5,675,1
1437586563792,Wed Jul 22 10:36:03 PDT 2015,5,680,-1
1437585920777,Wed Jul 22 10:25:20 PDT 2015,5,681,1
1437586101186,Wed Jul 22 10:28:21 PDT 2015,5,682,0
1440859765291,Sat Aug 29 07:49:25 PDT 2015,5,685,1
1437586629339,Wed Jul 22 10:37:09 PDT 2015,5,687,0
1437587184336,Wed Jul 22 10:46:24 PDT 2015,5,695,1
1437588239367,Wed Jul 22 11:03:59 PDT 2015,5,702,-1
1437589213612,Wed Jul 22 11:20:13 PDT 2015,5,706,1
1437590512650,Wed Jul 22 11:41:52 PDT 2015,5,708,0
1437592939179,Wed Jul 22 12:22:19 PDT 2015,5,710,0
1437621690555,Wed Jul 22 20:21:30 PDT 2015,5,711,1
1437597778430,Wed Jul 22 13:42:58 PDT 2015,5,712,1
1437609556784,Wed Jul 22 16:59:16 PDT 2015,5,720,1
1437603677493,Wed Jul 22 15:21:17 PDT 2015,5,723,1
1437816265420,Sat Jul 25 02:24:25 PDT 2015,5,724,1
1437605110099,Wed Jul 22 15:45:10 PDT 2015,5,729,1
1437609764590,Wed Jul 22 17:02:44 PDT 2015,5,730,1
1437605554137,Wed Jul 22 15:52:34 PDT 2015,5,731,0
1437606855602,Wed Jul 22 16:14:15 PDT 2015,5,737,1
1437664103435,Thu Jul 23 08:08:23 PDT 2015,5,742,1
1437607866413,Wed Jul 22 16:31:06 PDT 2015,5,743,1
1437608152267,Wed Jul 22 16:35:52 PDT 2015,5,746,1
1437608552972,Wed Jul 22 16:42:32 PDT 2015,5,748,1
1437609817196,Wed Jul 22 17:03:37 PDT 2015,5,758,1
1437610488809,Wed Jul 22 17:14:48 PDT 2015,5,760,1
1437610389477,Wed Jul 22 17:13:09 PDT 2015,5,761,-1
1437612834620,Wed Jul 22 17:53:54 PDT 2015,5,765,1
1437612156185,Wed Jul 22 17:42:36 PDT 2015,5,773,1
1437612638860,Wed Jul 22 17:50:38 PDT 2015,5,778,1
1437612863762,Wed Jul 22 17:54:23 PDT 2015,5,781,0
1437613404785,Wed Jul 22 18:03:24 PDT 2015,5,786,0
1437614886793,Wed Jul 22 18:28:06 PDT 2015,5,789,1
1437614014770,Wed Jul 22 18:13:34 PDT 2015,5,792,-1
1437614449883,Wed Jul 22 18:20:49 PDT 2015,5,795,1
1437614902374,Wed Jul 22 18:28:22 PDT 2015,5,799,-1
